stn;time;tre200dn;htoautd0;hto000d0
DIS;20080809;9.6;-;-
DIS;20080810;8.3;-;-
DIS;20080811;12.5;-;-
DIS;20080812;12.2;-;-
DIS;20080813;10.4;-;-
DIS;20080814;11.4;-;-
DIS;20080815;7.0;-;-
DIS;20080816;6.9;-;-
DIS;20080817;9.1;-;-
DIS;20080818;7.6;-;-
DIS;20080819;11.1;-;0
DIS;20080820;10.8;-;0
DIS;20080821;10.9;-;0
DIS;20080822;11.1;-;0
DIS;20080823;7.1;-;0
DIS;20080824;6.6;-;0
DIS;20080825;8.6;-;0
DIS;20080826;11.4;-;0
DIS;20080827;11.1;-;0
DIS;20080828;12.0;-;0
DIS;20080829;11.2;-;0
DIS;20080830;11.6;-;0
DIS;20080831;12.4;-;0
DIS;20080901;10.6;-;0
DIS;20080902;10.6;-;0
DIS;20080903;12.5;-;0
DIS;20080904;11.7;-;0
DIS;20080905;10.7;-;0
DIS;20080906;10.1;-;0
DIS;20080907;6.3;-;0
DIS;20080908;7.7;-;0
DIS;20080909;8.5;-;0
DIS;20080910;11.8;-;0
DIS;20080911;11.6;-;0
DIS;20080912;10.4;-;0
DIS;20080913;5.8;-;0
DIS;20080914;3.9;-;0
DIS;20080915;2.5;-;0
DIS;20080916;2.5;-;0
DIS;20080917;2.8;-;0
DIS;20080918;3.3;-;0
DIS;20080919;7.0;-;0
DIS;20080920;5.0;-;0
DIS;20080921;3.5;-;0
DIS;20080922;1.4;-;0
DIS;20080923;3.5;-;0
DIS;20080924;1.9;-;0
DIS;20080925;4.9;-;0
DIS;20080926;4.4;-;0
DIS;20080927;2.6;-;0
DIS;20080928;2.7;-;0
DIS;20080929;3.0;-;0
DIS;20080930;5.5;-;0
DIS;20081001;6.4;-;0
DIS;20081002;5.1;-;0
DIS;20081003;0.9;-;0
DIS;20081004;-0.1;-;3
DIS;20081005;-1.8;-;0
DIS;20081006;3.0;-;0
DIS;20081007;6.7;-;0
DIS;20081008;7.7;-;0
DIS;20081009;5.7;-;0
DIS;20081010;6.9;-;0
DIS;20081011;7.6;-;0
DIS;20081012;6.5;-;0
DIS;20081013;9.2;-;0
DIS;20081014;9.7;-;0
DIS;20081015;8.1;-;0
DIS;20081016;6.3;-;0
DIS;20081017;3.4;-;0
DIS;20081018;1.9;-;0
DIS;20081019;3.8;-;0
DIS;20081020;4.6;-;0
DIS;20081021;6.2;-;0
DIS;20081022;3.0;-;0
DIS;20081023;1.8;-;0
DIS;20081024;5.7;-;0
DIS;20081025;3.8;-;0
DIS;20081026;5.2;-;0
DIS;20081027;6.6;-;0
DIS;20081028;-0.2;-;0
DIS;20081029;-1.1;-;10
DIS;20081030;-1.9;-;55
DIS;20081031;-0.6;-;70
DIS;20081101;3.5;-;40
DIS;20081102;5.6;-;35
DIS;20081103;4.0;-;25
DIS;20081104;3.3;-;20
DIS;20081105;4.6;-;15
DIS;20081106;3.5;-;5
DIS;20081107;2.5;-;5
DIS;20081108;2.0;-;0
DIS;20081109;4.3;-;0
DIS;20081110;2.7;-;0
DIS;20081111;3.8;-;0
DIS;20081112;-0.3;-;0
DIS;20081113;-0.4;-;15
DIS;20081114;-0.8;-;10
DIS;20081115;-2.0;-;10
DIS;20081116;-0.7;-;10
DIS;20081117;-1.0;-;8
DIS;20081118;-1.4;-;5
DIS;20081119;-1.1;-;7
DIS;20081120;-1.0;-;5
DIS;20081121;-4.4;-;5
DIS;20081122;-6.3;-;18
DIS;20081123;-7.0;-;31
DIS;20081124;-6.3;-;45
DIS;20081125;-5.8;-;45
DIS;20081126;-7.9;-;45
DIS;20081127;-7.4;-;45
DIS;20081128;-4.3;-;45
DIS;20081129;-2.1;-;48
DIS;20081130;-1.7;-;40
DIS;20081201;-1.9;-;54
DIS;20081202;-5.8;-;56
DIS;20081203;-8.9;-;55
DIS;20081204;-6.1;-;50
DIS;20081205;-1.3;-;45
DIS;20081206;-3.0;-;48
DIS;20081207;-3.5;-;59
DIS;20081208;-7.4;-;57
DIS;20081209;-3.5;-;55
DIS;20081210;-3.5;-;53
DIS;20081211;-4.6;-;94
DIS;20081212;-5.2;-;103
DIS;20081213;-5.5;-;111
DIS;20081214;-0.7;-;112
DIS;20081215;1.3;-;114
DIS;20081216;2.5;-;110
DIS;20081217;-3.8;-;100
DIS;20081218;-4.2;-;104
DIS;20081219;-3.9;-;108
DIS;20081220;-1.8;-;-
DIS;20081221;-0.6;-;-
DIS;20081222;-1.5;-;-
DIS;20081223;-1.3;-;-
DIS;20081224;-3.5;-;-
DIS;20081225;-3.8;-;-
DIS;20081226;-8.3;-;-
DIS;20081227;-10.1;-;-
DIS;20081228;-10.4;-;-
DIS;20081229;-4.4;-;-
DIS;20081230;-1.5;-;-
DIS;20081231;-0.3;-;-
DIS;20090101;-5.1;-;-
DIS;20090102;-7.8;-;-
DIS;20090103;-10.9;-;-
DIS;20090104;-9.4;-;-
DIS;20090105;-10.5;-;-
DIS;20090106;-10.5;-;-
DIS;20090107;-10.8;-;-
DIS;20090108;-10.6;-;68
DIS;20090109;-4.4;-;66
DIS;20090110;-4.2;-;63
DIS;20090111;-3.6;-;63
DIS;20090112;-2.2;-;62
DIS;20090113;-1.9;-;61
DIS;20090114;-4.7;-;61
DIS;20090115;-6.0;-;60
DIS;20090116;-3.2;-;58
DIS;20090117;-4.3;-;58
DIS;20090118;-3.4;-;57
DIS;20090119;-2.5;-;65
DIS;20090120;-2.5;-;63
DIS;20090121;-4.1;-;100
DIS;20090122;-7.5;-;100
DIS;20090123;-4.9;-;97
DIS;20090124;-4.8;-;140
DIS;20090125;-4.2;-;141
DIS;20090126;-5.2;-;138
DIS;20090127;-6.4;-;130
DIS;20090128;-6.6;-;99
DIS;20090129;-8.6;-;98
DIS;20090130;-6.9;-;95
DIS;20090131;-9.1;-;95
DIS;20090201;-11.2;60;94
DIS;20090202;-2.1;60;90
DIS;20090203;0.9;-;92
DIS;20090204;-0.8;57;85
DIS;20090205;1.0;56;82
DIS;20090206;-0.3;52;85
DIS;20090207;-1.2;67;113
DIS;20090208;-4.1;61;125
DIS;20090209;-5.4;59;110
DIS;20090210;-3.1;64;114
DIS;20090211;-5.9;63;131
DIS;20090212;-8.0;70;138
DIS;20090213;-10.1;73;149
DIS;20090214;-10.5;69;151
DIS;20090215;-9.4;68;152
DIS;20090216;-9.6;66;148
DIS;20090217;-6.2;64;144
DIS;20090218;-8.8;101;179
DIS;20090219;-11.0;87;155
DIS;20090220;-11.5;85;150
DIS;20090221;-4.4;87;161
DIS;20090222;-3.5;82;165
DIS;20090223;-3.1;89;180
DIS;20090224;-3.5;92;191
DIS;20090225;-8.0;84;196
DIS;20090226;-6.1;84;190
DIS;20090227;-2.2;83;172
DIS;20090228;-1.8;81;155
DIS;20090301;1.3;76;138
DIS;20090302;0.2;73;124
DIS;20090303;-0.5;71;114
DIS;20090304;-0.2;69;105
DIS;20090305;-2.7;71;115
DIS;20090306;-3.1;83;115
DIS;20090307;-6.2;80;120
DIS;20090308;-7.9;75;115
DIS;20090309;-3.7;78;113
DIS;20090310;-4.2;78;125
DIS;20090311;-3.5;98;155
DIS;20090312;-5.9;94;165
DIS;20090313;-2.4;93;160
DIS;20090314;-1.5;82;145
DIS;20090315;0.2;76;132
DIS;20090316;-1.5;72;130
DIS;20090317;-1.2;67;115
DIS;20090318;-1.6;63;95
DIS;20090319;-2.4;60;80
DIS;20090320;-6.9;58;72
DIS;20090321;-9.5;57;60
DIS;20090322;-7.8;56;56
DIS;20090323;-3.8;55;53
DIS;20090324;-3.9;58;59
DIS;20090325;-3.7;77;76
DIS;20090326;-2.7;88;98
DIS;20090327;-0.8;76;98
DIS;20090328;-0.4;64;84
DIS;20090329;-1.1;64;75
DIS;20090330;-1.4;64;77
DIS;20090331;-0.3;62;60
DIS;20090401;1.1;56;45
DIS;20090402;3.6;50;38
DIS;20090403;3.9;42;10
DIS;20090404;2.7;37;0
DIS;20090405;3.9;33;0
DIS;20090406;4.0;23;0
DIS;20090407;4.5;14;0
DIS;20090408;4.5;6;0
DIS;20090409;3.5;1;0
DIS;20090410;4.7;1;-
DIS;20090411;5.8;1;-
DIS;20090412;5.4;1;-
DIS;20090413;4.7;0;-
DIS;20090414;4.6;1;-
DIS;20090415;6.1;1;0
DIS;20090416;1.3;1;0
DIS;20090417;0.9;1;0
DIS;20090418;1.9;1;0
DIS;20090419;3.3;1;0
DIS;20090420;5.4;1;0
DIS;20090421;4.6;0;0
DIS;20090422;3.8;1;0
DIS;20090423;0.3;1;0
DIS;20090424;-0.1;1;3
DIS;20090425;2.5;1;0
DIS;20090426;6.4;1;0
DIS;20090427;2.4;0;0
DIS;20090428;-0.4;1;0
DIS;20090429;-0.8;7;5
DIS;20090430;1.3;1;0
DIS;20090501;2.3;1;0
DIS;20090502;5.2;1;0
DIS;20090503;3.7;1;0
DIS;20090504;2.2;1;0
DIS;20090505;0.6;0;0
DIS;20090506;3.5;1;0
DIS;20090507;5.8;1;0
DIS;20090508;8.7;1;0
DIS;20090509;7.6;1;0
DIS;20090510;8.1;1;0
DIS;20090511;8.9;0;0
DIS;20090512;9.1;0;0
DIS;20090513;10.1;1;0
DIS;20090514;8.7;0;0
DIS;20090515;8.1;0;0
DIS;20090516;6.4;0;0
DIS;20090517;8.6;1;0
DIS;20090518;8.2;1;0
DIS;20090519;7.0;1;0
DIS;20090520;9.0;2;0
DIS;20090521;11.5;0;0
DIS;20090522;11.2;1;0
DIS;20090523;10.2;1;0
DIS;20090524;13.4;1;0
DIS;20090525;12.4;1;0
DIS;20090526;8.4;1;0
